row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,26_Sample_RYTA006_1.mzML Peak height,19_Sample_RYMG001_2.mzML Peak height,38_Sample_ER001_2.mzML Peak height,43_Sample_ER001_3.mzML Peak height,30_Sample_RGB004_3.mzML Peak height,33_Sample_ATA001_1.mzML Peak height,31_Sample_FIED001_3.mzML Peak height,32_Sample_ATA001_3.mzML Peak height,22_Sample_ATA001_2.mzML Peak height,40_Sample_RYMG001_1.mzML Peak height,27_Sample_RIG005_3.mzML Peak height,28_Qc3_3.mzML Peak height,37_Sample_RIG005_1.mzML Peak height,4_Blanco.mzML Peak height,20_Sample_ER001_1.mzML Peak height,34_Qc1_2.mzML Peak height,42_Sample_RIG005_2.mzML Peak height,25_Sample_RYTA006_3.mzML Peak height,29_Sample_RGB004_1.mzML Peak height,35_Sample_RGY001_2.mzML Peak height,23_RIG003_2.mzML Peak height,16_Sample_RYMG001_3.mzML Peak height,11_Sample_FIED001_2.mzML Peak height,15_QC1_4.mzML Peak height,36_Sample_RGB004_2.mzML Peak height,18_Sample_FIED001_1.mzML Peak height,44_Qc2_5.mzML Peak height,21_Qc2_2.mzML Peak height,14_Sample_RYTA006_2.mzML Peak height,12_Sample_RGY001_3.mzML Peak height,45_Qc3_2.mzML Peak height,13_Sample_RIG003_3.mzML Peak height,8_Qc2_3.mzML Peak height,7_Qc1_5.mzML Peak height,17_Sample_RGY001_1.mzML Peak height,10_RIG003_1.mzML Peak height,41_Qc2_4.mzML Peak height,
838,137.12476385525972,8.54,,,,,,,,,,,0,0,0,0,0,0,0,698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
839,143.10395737047432,8.543333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.0,0,0,0,0,0,0,0,0,0,0,612.0,0,0,0,513.0,0,
840,102.09829154380984,8.544762,,,,,,,,,,,0,0,0,0,0,670.0,0,828.0,689.0,0,1007.0,922.0,727.0,0,0,1334.0,998.0,0,0,894.0,2924.0,0,0,1535.0,0,0,1636.0,1236.0,0,798.0,1241.0,2815.0,889.0,1185.0,842.0,2258.0,1415.0,
841,125.11705438204736,8.545001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847.0,0,0,518.0,0,0,559.0,0,0,0,0,923.0,0,0,0,826.0,498.0,
842,127.09999847412111,8.545,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,0,
843,155.10872205803614,8.545833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,169.0,612.0,546.0,0,0,0,762.0,500.0,0,0,460.0,1674.0,0,0,905.0,0,0,875.0,638.0,0,463.0,583.0,1687.0,511.0,742.0,558.0,1474.0,855.0,
844,94.10024534867064,8.547359,,,,,,,,,,,1660.0,6476.0,4537.0,4580.0,2722.0,14735.0,2050.0,17350.0,14966.0,6535.0,21887.0,21434.0,17172.0,0,3986.0,30761.0,23404.0,1402.0,2906.0,19905.0,66874.0,6226.0,2089.0,34666.0,2998.0,2050.0,39415.0,27001.0,1599.0,19308.0,27502.0,62796.0,19294.0,27622.0,22422.0,52908.0,33991.0,
845,68.05660286131514,8.547498,,,,,,,,,,,1072.0,3892.0,2762.0,2936.0,1712.0,8698.0,0,10130.0,9391.0,3797.0,12955.0,12846.0,10035.0,0,2451.0,17663.0,13751.0,911.0,1733.0,12109.0,39285.0,3789.0,0,20738.0,1863.0,0,23408.0,16527.0,0,9639.0,16319.0,37615.0,10177.0,17115.0,13089.0,32164.0,20135.0,
846,71.05981350015367,8.547637,,,,,,,,,,,490.0,1448.0,1120.0,1061.0,606.0,3306.0,562.0,3864.0,3528.0,1443.0,4813.0,4693.0,3864.0,0,889.0,6789.0,5006.0,399.0,672.0,4596.0,14268.0,1502.0,524.0,7777.0,742.0,508.0,8627.0,6073.0,493.0,4526.0,5930.0,14218.0,4436.0,6420.0,5019.0,11767.0,7448.0,
847,111.11342518230475,8.547637,,,,,,,,,,,979.0,3389.0,2444.0,2858.0,1559.0,8154.0,1240.0,9727.0,8633.0,3454.0,12495.0,12199.0,9442.0,0,2319.0,17353.0,12647.0,826.0,1769.0,11334.0,38466.0,3647.0,1310.0,20062.0,1745.0,1255.0,22095.0,15089.0,898.0,11196.0,15396.0,37306.0,11148.0,16124.0,12246.0,31694.0,19081.0,
848,83.09604411310744,8.547777,,,,,,,,,,,590.0,2044.0,1415.0,1518.0,871.0,4548.0,727.0,5249.0,4878.0,1866.0,6634.0,6598.0,5460.0,0,1306.0,9559.0,7090.0,554.0,996.0,6284.0,20218.0,2014.0,703.0,10623.0,1063.0,698.0,12103.0,8351.0,570.0,5764.0,8290.0,18854.0,6246.0,8759.0,6626.0,16234.0,10207.0,
849,81.095805619135,8.547776,,,,,,,,,,,569.0,2414.0,1703.0,1718.0,1017.0,5193.0,836.0,6295.0,5582.0,2142.0,7628.0,7580.0,6316.0,0,1510.0,10764.0,8089.0,596.0,1066.0,7121.0,23620.0,2422.0,830.0,12351.0,1202.0,850.0,14012.0,9615.0,678.0,6711.0,9583.0,22174.0,7158.0,10068.0,7945.0,18458.0,11498.0,
850,57.068876389877374,8.548055,,,,,,,,,,,422.0,960.0,644.0,700.0,428.0,1952.0,367.0,2250.0,1927.0,1023.0,2749.0,2658.0,2097.0,0,588.0,3762.0,2865.0,421.0,467.0,2697.0,7931.0,948.0,398.0,4327.0,474.0,381.0,4920.0,3431.0,351.0,2638.0,3511.0,7595.0,2608.0,3809.0,2804.0,6894.0,4284.0,
851,55.05353523365426,8.548193,,,,,,,,,,,1331.0,4884.0,3510.0,3748.0,2072.0,11086.0,1751.0,12960.0,11445.0,4833.0,16050.0,16145.0,13212.0,0,3306.0,23042.0,17136.0,1176.0,2348.0,15757.0,49452.0,5022.0,1712.0,26407.0,2470.0,1740.0,30055.0,20825.0,1406.0,14342.0,20439.0,46302.0,14948.0,21138.0,16875.0,38446.0,25171.0,
852,97.09882539251552,8.548332,,,,,,,,,,,386.0,1329.0,938.0,942.0,538.0,2919.0,0,3649.0,3150.0,1242.0,4314.0,4297.0,3495.0,0,830.0,6066.0,4622.0,313.0,673.0,0,13498.0,1194.0,479.0,6951.0,582.0,478.0,7852.0,5580.0,0,4068.0,5463.0,12511.0,4186.0,5596.0,4418.0,10575.0,6902.0,
853,59.06654760539349,8.548471,,,,,,,,,,,3438.0,13353.0,9495.0,10001.0,5468.0,30224.0,4793.0,35966.0,31794.0,13387.0,44676.0,44383.0,35300.0,146.0,8340.0,63807.0,47802.0,2894.0,6241.0,41410.0,135968.0,13431.0,4542.0,71119.0,6218.0,4506.0,81436.0,56695.0,3287.0,39712.0,57200.0,126593.0,40685.0,59431.0,45226.0,108733.0,0,
854,85.0950079550301,8.548822,,,,,,,,,,,0,967.0,678.0,693.0,434.0,2047.0,342.0,2425.0,2345.0,937.0,2938.0,3122.0,2322.0,0,652.0,4383.0,3199.0,238.0,446.0,2703.0,9641.0,918.0,362.0,4977.0,558.0,316.0,5596.0,3996.0,0,2802.0,3910.0,8852.0,2722.0,4078.0,3188.0,7713.0,4926.0,
855,65.06269099170406,8.548998,,,,,,,,,,,148.0,388.0,262.0,282.0,194.0,774.0,167.0,941.0,810.0,377.0,1046.0,1084.0,880.0,0,246.0,1572.0,1186.0,0,207.0,0,3305.0,385.0,0,1944.0,178.0,0,2107.0,1383.0,0,3500.0,1351.0,3226.0,1140.0,1510.0,0,2801.0,1631.0,
856,41.03460837735032,8.549443,,,,,,,,,,,0,2693.0,1901.0,2049.0,0,6031.0,0,6865.0,6355.0,2740.0,8484.0,8437.0,6666.0,0,1809.0,12430.0,8739.0,0,1372.0,0,25502.0,2679.0,0,13910.0,1405.0,0,15117.0,11045.0,0,0,10494.0,25127.0,8016.0,12109.0,12710.0,21443.0,12971.0,
857,39.04475953154835,8.549999,,,,,,,,,,,0,0,0,0,0,2283.0,0,2813.0,2642.0,0,3291.0,3397.0,2635.0,0,0,4663.0,3514.0,0,0,7576.0,10426.0,0,0,5579.0,0,0,6039.0,4522.0,0,7553.0,4077.0,9911.0,3580.0,4914.0,0,8838.0,5122.0,
858,109.11772541507922,8.549998,,,,,,,,,,,0,497.0,343.0,0,0,1177.0,0,1289.0,1273.0,550.0,1666.0,1659.0,1298.0,0,0,2381.0,1705.0,0,0,0,4855.0,527.0,0,2604.0,0,0,2847.0,2039.0,0,4017.0,2045.0,4714.0,1522.0,2204.0,4377.0,3916.0,2569.0,
859,107.10265762173388,8.550624,,,,,,,,,,,0,377.0,0,0,0,470.0,290.0,0,0,330.0,713.0,769.0,580.0,0,0,889.0,727.0,0,0,1430.0,1745.0,374.0,0,1001.0,156.0,311.0,1073.0,902.0,0,1311.0,822.0,1636.0,649.0,890.0,0,1374.0,954.0,
860,53.0412911895108,8.551719,,,,,,,,,,,0,1098.0,650.0,699.0,422.0,1953.0,0,2188.0,2211.0,903.0,2747.0,3039.0,2419.0,0,588.0,4181.0,3042.0,249.0,463.0,4952.0,8784.0,1020.0,321.0,4417.0,468.0,0,5307.0,3695.0,0,4668.0,3695.0,8457.0,2877.0,3886.0,5134.0,7233.0,4372.0,
861,43.005447497659524,8.552999,,,,,,,,,,,1660.0,5489.0,3964.0,4066.0,2308.0,11487.0,2008.0,13945.0,12399.0,5314.0,17137.0,16703.0,13711.0,212.0,3546.0,24146.0,17922.0,1443.0,2567.0,34244.0,51730.0,5316.0,1970.0,27609.0,2662.0,2018.0,30180.0,22118.0,1554.0,32324.0,21522.0,49356.0,16118.0,23262.0,35135.0,0,0,
862,91.09019549579457,8.556128,,,,,,,,,,,303.0,950.0,753.0,708.0,492.0,0,403.0,0,2305.0,991.0,0,0,2513.0,0,641.0,4353.0,3286.0,295.0,572.0,11642.0,9519.0,989.0,337.0,5076.0,479.0,409.0,5518.0,4047.0,300.0,10836.0,4025.0,0,2700.0,4102.0,12278.0,7329.0,4758.0,
863,51.01637194410193,8.560474,,,,,,,,,,,0,0,0,161.0,169.0,319.0,0,0,372.0,0,0,0,425.0,0,150.0,807.0,546.0,0,150.0,2511.0,1751.0,0,0,0,0,0,846.0,770.0,0,2430.0,692.0,1681.0,615.0,735.0,2630.0,1602.0,802.0,
864,77.05683215463488,8.562708,,,,,,,,,,,218.0,0,508.0,497.0,386.0,0,0,0,1350.0,0,2024.0,0,1798.0,0,452.0,0,2070.0,244.0,426.0,11898.0,8422.0,0,0,0,0,0,3672.0,2759.0,249.0,11381.0,2622.0,7970.0,2155.0,2741.0,12076.0,7068.0,3111.0,
865,45.019484194767216,8.564423,,,,,,,,,,,0,502.0,0,353.0,311.0,853.0,282.0,0,890.0,410.0,0,0,1058.0,0,282.0,0,1199.0,0,0,7386.0,4949.0,476.0,0,1833.0,329.0,279.0,2126.0,1635.0,0,6860.0,1511.0,4647.0,1319.0,1569.0,7478.0,4252.0,1817.0,
866,119.11388408415684,8.565625,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,380.0,319.0,0,0,0,433.0,0,0,1677.0,1198.0,0,0,609.0,0,0,628.0,442.0,0,1449.0,474.0,1143.0,345.0,503.0,1727.0,1030.0,598.0,
867,67.05371393465413,8.568,,,,,,,,,,,847.0,467.0,0,2278.0,340.0,0,1398.0,0,0,0,1674.0,3786.0,0,0,0,4709.0,6301.0,822.0,0,6675.0,13465.0,0,1303.0,3862.0,1342.0,0,4135.0,5775.0,1022.0,11365.0,3847.0,10036.0,0,11015.0,7880.0,11814.0,4784.0,
868,63.05927899395975,8.568666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,180.0,0,0,0,175.0,0,0,0,766.0,564.0,0,0,206.0,0,0,167.0,178.0,0,686.0,174.0,510.0,151.0,178.0,748.0,470.0,225.0,
869,79.0826179714525,8.570806,,,,,,,,,,,529.0,2037.0,1351.0,1494.0,876.0,0,728.0,0,4561.0,1950.0,0,8332.0,5180.0,0,1284.0,10657.0,6614.0,386.0,862.0,66086.0,0,1979.0,720.0,0,996.0,771.0,14127.0,12057.0,478.0,61387.0,10313.0,41365.0,9844.0,12662.0,68604.0,37375.0,12135.0,
870,69.05517626215428,8.583751,,,,,,,,,,,638.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.0,0,7904.0,6963.0,0,0,0,0,0,0,0,548.0,7466.0,0,6397.0,0,0,8184.0,0,0,
871,137.11700583074935,8.5842495,,,,,,,,,,,0,0,0,0,0,649.0,0,0,726.0,0,970.0,1079.0,791.0,0,0,1371.0,958.0,0,0,8800.0,5536.0,0,0,1788.0,0,0,1737.0,1513.0,0,8386.0,1332.0,5628.0,1287.0,1592.0,8978.0,5202.0,1566.0,
872,39.9817793949134,8.588888,,,,,,,,,,,0,0,1122.0,1183.0,1194.0,0,0,1148.0,0,1191.0,0,0,0,0,1068.0,0,0,0,1177.0,0,0,1086.0,0,0,1135.0,0,0,0,0,0,0,0,0,0,0,0,0,
873,115.10555977436078,8.59,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
874,117.11085580730588,8.59,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.0,0,0,0,0,0,0,0,0,0,0,250.0,0,0,0,252.0,0,
875,105.09606442289532,8.590834,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.0,462.0,0,0,0,0,0,0,0,0,612.0,0,447.0,0,0,636.0,439.0,0,
876,123.11625918033278,8.592001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.0,314.0,0,0,0,0,0,0,0,0,0,0,346.0,0,0,508.0,257.0,0,
877,84.09578133758822,8.592501,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2792.0,0,0,
878,89.09441992411564,8.593333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.0,0,0,0,0,0,0,0,0,0,0,174.0,0,0,0,164.0,0,
879,39.04807386446699,8.595,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7823.0,0,0,
880,41.04449773824635,8.595,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12304.0,0,0,0,0,0,0,0,0,0,11709.0,0,0,0,0,0,0,0,
881,65.04467600525041,8.595,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3725.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000.0,0,0,
882,97.09993474835012,8.595,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
883,103.0999984741211,8.595,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.0,0,0,
884,107.0999984741211,8.595,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354.0,0,0,
885,109.11885480904655,8.595,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
886,121.10213535118133,8.595,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.0,0,0,0,0,0,0,0,0,0,239.0,0,0,0,0,265.0,183.0,0,
887,152.11724695315218,8.5963335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,505.0,0,0,0,509.0,0,0,0,3956.0,2463.0,0,0,820.0,0,0,815.0,593.0,0,4295.0,569.0,2761.0,599.0,682.0,4514.0,2446.0,715.0,
888,93.09033043363233,8.598611,,,,,,,,,,,0,0,0,0,0,0,660.0,0,0,0,0,8068.0,0,0,0,0,0,0,0,46010.0,34567.0,0,507.0,11598.0,0,598.0,12834.0,12302.0,204.0,42063.0,10294.0,32708.0,9089.0,10631.0,46538.0,30116.0,12670.0,
889,67.06853547417882,8.615,,,,,,,,,,,0,538.0,508.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
890,39.98013301029233,8.687083,,,,,,,,,,,0,1082.0,0,0,0,1119.0,0,0,0,0,1104.0,1143.0,0,0,0,1138.0,0,0,0,1138.0,1110.0,0,0,1110.0,0,0,1170.0,0,0,1093.0,1174.0,0,0,999.0,0,0,0,
891,93.05836169363265,8.692501,,,,,,,,,,,0,0,321.0,0,0,0,0,0,0,0,0,0,0,0,0,578.0,0,0,0,0,0,0,0,0,154.0,0,695.0,0,0,0,0,0,0,0,0,0,0,
892,69.06127497402487,8.716249,,,,,,,,,,,0,0,0,0,0,0,0,0,0,180.0,0,193.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.0,0,0,0,0,228.0,0,0,0,0,
893,59.993749783174486,8.716667,,,,,,,,,,,0,0,0,0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.0,161.0,0,0,0,0,0,0,0,0,0,0,0,
894,84.0999984741211,8.72,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.0,0,0,0,0,0,0,0,
895,105.00365105990707,8.759999,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
896,39.98132755421584,8.793,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070.0,0,0,0,1105.0,0,0,1058.0,1143.0,1208.0,
897,82.07590711605832,8.8025,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223.0,0,0,0,0,0,0,0,0,0,0,1172.0,0,146.0,0,1097.0,0,
898,60.00000000000001,8.805,,,,,,,,,,,0,151.0,0,0,0,0,180.0,0,0,0,0,0,0,0,0,0,0,0,273.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
899,118.09152190310097,8.815001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,602.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
900,103.07918843010816,8.816875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,193.0,199.0,0,732.0,0,0,202.0,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,0,278.0,0,0,0,217.0,
901,67.0475165431268,8.825,,,,,,,,,,,0,352.0,0,0,0,0,0,0,0,822.0,0,0,967.0,0,0,0,0,420.0,0,286.0,2146.0,0,0,0,0,0,162.0,607.0,452.0,193.0,0,927.0,0,0,0,2151.0,0,
902,93.0414374150043,8.830001,,,,,,,,,,,0,0,0,346.0,0,0,0,316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.0,0,0,0,0,0,0,0,0,
903,155.11376834592153,8.847647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,350.0,286.0,0,0,0,440.0,305.0,0,0,246.0,785.0,0,0,433.0,0,0,509.0,290.0,0,281.0,377.0,905.0,273.0,378.0,255.0,767.0,447.0,
904,107.09874747969882,8.849211,,,,,,,,,,,0,0,0,0,0,185.0,0,0,0,0,223.0,177.0,162.0,0,0,241.0,183.0,0,0,169.0,466.0,0,0,286.0,0,0,270.0,273.0,0,188.0,282.0,489.0,180.0,247.0,199.0,447.0,263.0,
905,45.01013365542772,8.850002,,,,,,,,,,,0,0,0,0,220.0,0,0,436.0,361.0,0,464.0,512.0,466.0,0,0,700.0,0,0,0,549.0,1262.0,0,0,657.0,260.0,226.0,753.0,650.0,0,530.0,604.0,1305.0,512.0,682.0,607.0,977.0,737.0,
906,65.0726514772689,8.85,,,,,,,,,,,0,0,0,0,0,343.0,0,369.0,313.0,0,0,382.0,0,0,0,558.0,0,0,0,378.0,1201.0,0,0,693.0,0,0,790.0,484.0,0,394.0,534.0,1284.0,438.0,602.0,458.0,1087.0,556.0,
907,125.10950762679273,8.85,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.0,0,0,0,0,0,0,0,0,0,0,193.0,0,0,0,145.0,140.0,
908,137.11343653898652,8.849999,,,,,,,,,,,0,0,0,0,0,266.0,0,268.0,239.0,0,372.0,329.0,282.0,0,0,535.0,390.0,0,0,308.0,1065.0,0,0,562.0,0,0,552.0,441.0,0,353.0,438.0,1150.0,273.0,540.0,456.0,900.0,542.0,
909,119.10891045660338,8.850333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,164.0,0,0,0,0,218.0,190.0,0,0,156.0,446.0,0,0,254.0,0,0,268.0,185.0,0,0,249.0,509.0,180.0,188.0,185.0,410.0,255.0,
910,91.07493882564037,8.850346,,,,,,,,,,,166.0,0,292.0,367.0,244.0,756.0,167.0,866.0,764.0,0,0,1062.0,0,0,279.0,1516.0,0,161.0,300.0,999.0,3127.0,0,0,1795.0,308.0,146.0,2041.0,1270.0,161.0,935.0,1408.0,3257.0,986.0,1562.0,1062.0,2695.0,1708.0,
911,102.09900675025521,8.850475,,,,,,,,,,,0,0,0,0,0,202.0,0,297.0,306.0,0,314.0,375.0,273.0,0,0,486.0,359.0,0,0,356.0,1038.0,0,0,690.0,0,0,743.0,466.0,0,305.0,447.0,974.0,306.0,535.0,458.0,866.0,551.0,
912,39.04588150944333,8.850555,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908.0,0,0,0,0,3716.0,0,0,2222.0,0,0,2284.0,1602.0,0,0,0,3858.0,0,1899.0,0,3365.0,1753.0,
913,51.0059431698999,8.850834,,,,,,,,,,,0,0,0,0,0,190.0,0,193.0,156.0,0,0,202.0,0,0,0,303.0,0,0,0,196.0,588.0,0,0,321.0,0,0,324.0,254.0,0,174.0,198.0,597.0,204.0,260.0,238.0,485.0,265.0,
914,41.033934448404466,8.850953,,,,,,,,,,,0,0,0,0,0,2121.0,0,2481.0,2295.0,0,3170.0,2895.0,2653.0,0,0,4460.0,3196.0,0,0,2712.0,9493.0,0,0,5012.0,0,0,5566.0,3957.0,0,2874.0,3817.0,9321.0,2924.0,4415.0,3201.0,7657.0,4552.0,
915,109.11695118000321,8.851401,,,,,,,,,,,0,194.0,166.0,0,0,391.0,0,467.0,426.0,204.0,611.0,575.0,496.0,0,0,880.0,546.0,0,0,466.0,1708.0,220.0,0,977.0,0,0,984.0,681.0,0,552.0,734.0,1693.0,583.0,800.0,599.0,1311.0,864.0,
916,57.06017500709977,8.85143,,,,,,,,,,,230.0,348.0,353.0,340.0,260.0,743.0,198.0,853.0,824.0,466.0,1060.0,1132.0,1153.0,0,220.0,1503.0,1167.0,0,326.0,934.0,2840.0,394.0,249.0,1634.0,316.0,170.0,1785.0,1418.0,154.0,964.0,1386.0,3044.0,950.0,1438.0,1044.0,2594.0,1719.0,
917,97.09510947527812,8.852123,,,,,,,,,,,159.0,420.0,316.0,399.0,303.0,1062.0,0,1260.0,1034.0,503.0,1434.0,1450.0,1111.0,0,294.0,2154.0,1622.0,0,290.0,1266.0,4249.0,465.0,220.0,2252.0,314.0,230.0,2726.0,1742.0,0,1274.0,1916.0,4334.0,1311.0,1798.0,1462.0,3447.0,2206.0,
918,43.00839884819879,8.852362,,,,,,,,,,,676.0,1914.0,1366.0,1401.0,1193.0,4081.0,870.0,4764.0,4372.0,1850.0,5753.0,5542.0,4682.0,0,1137.0,8334.0,6352.0,742.0,1281.0,5028.0,17089.0,1825.0,801.0,9129.0,1421.0,842.0,10590.0,7126.0,712.0,5204.0,7439.0,17130.0,5185.0,7996.0,5938.0,13737.0,8378.0,
919,94.09622785465218,8.852363,,,,,,,,,,,689.0,2271.0,1714.0,1732.0,1234.0,5175.0,934.0,6090.0,5628.0,2098.0,7820.0,7310.0,6218.0,0,1398.0,11102.0,8478.0,553.0,1465.0,6471.0,23172.0,2271.0,860.0,12145.0,1398.0,866.0,14274.0,9166.0,622.0,6838.0,9823.0,23233.0,6318.0,9956.0,7924.0,18298.0,11458.0,
920,111.10898231495283,8.852362,,,,,,,,,,,422.0,1084.0,886.0,865.0,670.0,2599.0,478.0,3063.0,2830.0,1022.0,4121.0,3812.0,3022.0,0,775.0,5843.0,4290.0,321.0,775.0,3189.0,11630.0,1204.0,473.0,6367.0,694.0,466.0,7319.0,4786.0,334.0,3620.0,5096.0,11641.0,3353.0,5231.0,3950.0,9870.0,5770.0,
921,55.049020417124304,8.85264,,,,,,,,,,,572.0,1777.0,1393.0,1511.0,1194.0,4192.0,766.0,4837.0,4329.0,1585.0,5874.0,5451.0,4817.0,0,1169.0,8650.0,6484.0,541.0,1178.0,5015.0,18234.0,1727.0,707.0,9316.0,1258.0,695.0,10908.0,7342.0,569.0,5077.0,7374.0,17084.0,5230.0,7779.0,6090.0,14362.0,8962.0,
922,83.08814392553467,8.85264,,,,,,,,,,,250.0,791.0,626.0,676.0,484.0,1932.0,311.0,2174.0,1886.0,823.0,2513.0,2401.0,2098.0,0,582.0,3889.0,2876.0,241.0,530.0,2332.0,7978.0,836.0,322.0,4326.0,506.0,295.0,5026.0,3401.0,286.0,2358.0,3322.0,7724.0,2329.0,3465.0,2694.0,6406.0,3865.0,
923,79.0773555259653,8.85264,,,,,,,,,,,238.0,671.0,546.0,531.0,441.0,1694.0,306.0,1834.0,1706.0,666.0,2238.0,2098.0,1937.0,0,491.0,3439.0,2598.0,233.0,500.0,1988.0,6950.0,746.0,263.0,3676.0,513.0,242.0,4188.0,2902.0,265.0,2070.0,2867.0,6855.0,2171.0,3063.0,2572.0,5692.0,3436.0,
924,53.02930819847962,8.852744,,,,,,,,,,,0,378.0,260.0,250.0,231.0,779.0,0,866.0,838.0,297.0,1089.0,1024.0,927.0,0,252.0,1714.0,1167.0,0,218.0,925.0,3318.0,335.0,162.0,1819.0,234.0,0,1921.0,1353.0,0,953.0,1383.0,3232.0,1031.0,1548.0,1117.0,2669.0,1558.0,
925,81.08575642094242,8.852779,,,,,,,,,,,258.0,778.0,586.0,617.0,475.0,1826.0,350.0,2180.0,1882.0,729.0,2722.0,2465.0,1980.0,0,489.0,3682.0,2830.0,250.0,534.0,2279.0,7962.0,802.0,350.0,4089.0,534.0,348.0,4694.0,3284.0,250.0,2244.0,3382.0,7594.0,2431.0,3476.0,2711.0,6342.0,3746.0,
926,77.06592182998627,8.852834,,,,,,,,,,,0,0,198.0,206.0,193.0,557.0,0,630.0,515.0,276.0,746.0,678.0,578.0,0,218.0,982.0,770.0,0,199.0,656.0,2022.0,286.0,180.0,1073.0,0,0,1163.0,890.0,140.0,607.0,899.0,1917.0,617.0,950.0,813.0,1575.0,1118.0,
